OrderID,CustomerID,Date,City,Category,Product,Price,Quantity,Discount,Payment,Revenue
9109,127,2025-05-12,Yekaterinburg,Monitor,LG UltraWide,34990,1,0,SBP,34990.0
9110,459,2025-11-24,Moscow,Tablet,Xiaomi Pad 6,34990,1,10,Card,31491.0
9111,222,2025-04-27,Kazan,Headphones,JBL Tune,4990,1,10,Card,4491.0
9112,382,2025-11-01,Novosibirsk,Smartwatch,Galaxy Watch,32990,1,20,Card,26392.0
9113,322,2025-10-21,Novosibirsk,Smartphone,Xiaomi 14,54990,1,5,Card,52240.5
9114,12,2025-05-25,Voronezh,Smartwatch,Apple Watch,49990,1,0,Cash,49990.0
9115,333,2025-12-15,Moscow,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9116,238,2025-08-07,Moscow,Tablet,Xiaomi Pad 6,34990,1,5,Card,33240.5
9117,482,2025-05-07,Novosibirsk,Smartphone,Samsung Galaxy S24,74990,1,5,SBP,71240.5
9118,412,2025-12-19,Voronezh,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9119,263,2025-03-05,Moscow,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9120,441,2025-02-11,Moscow,Smartwatch,Galaxy Watch,32990,2,0,Card,65980.0
9121,182,2025-05-19,Moscow,Laptop,MacBook Air M3,139990,1,10,Card,125991.0
9122,282,2025-03-21,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,10,SBP,58491.0
9123,313,2025-08-29,Moscow,Laptop,Lenovo IdeaPad,69990,1,0,Cash,69990.0
9124,201,2025-12-19,Ufa,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9125,130,2025-06-11,Kazan,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
9126,368,2025-02-07,Perm,Smartwatch,Apple Watch,49990,1,5,Card,47490.5
9127,337,2025-02-04,Samara,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
9128,267,2025-01-15,Novosibirsk,Headphones,AirPods Pro,24990,1,10,Card,22491.0
9129,396,2025-07-25,Perm,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
9130,153,2025-01-17,Moscow,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9131,479,2025-12-12,Voronezh,Laptop,Lenovo IdeaPad,69990,1,5,Card,66490.5
9132,2,2025-08-06,Voronezh,Tablet,Xiaomi Pad 6,34990,1,10,SBP,31491.0
9133,236,2025-05-06,Novosibirsk,Tablet,iPad Air,69990,1,5,SBP,66490.5
9134,177,2025-10-14,Novosibirsk,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9135,296,2025-08-06,Kazan,Smartphone,Samsung Galaxy S24,74990,1,0,SBP,74990.0
9136,126,2025-02-25,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,5,SBP,43690.5
9137,334,2025-11-15,Moscow,Monitor,LG UltraWide,34990,1,20,Card,27992.0
9138,350,2025-03-14,Ufa,Headphones,AirPods Pro,24990,1,5,Cash,23740.5
9139,139,2025-06-18,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9140,235,2025-06-12,Moscow,Headphones,JBL Tune,4990,1,10,Card,4491.0
9141,364,2025-11-25,Kazan,Monitor,LG UltraWide,34990,1,20,Card,27992.0
9142,160,2025-02-24,Novosibirsk,Laptop,Lenovo IdeaPad,69990,1,5,Cash,66490.5
9143,486,2025-04-04,Perm,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
9144,392,2025-06-27,Saint Petersburg,Headphones,JBL Tune,4990,1,0,SBP,4990.0
9145,259,2025-09-19,Kazan,Smartphone,iPhone 15,89990,1,0,SBP,89990.0
9146,418,2025-11-18,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,15,Card,55241.5
9147,40,2025-01-16,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
9148,410,2025-09-11,Moscow,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
9149,124,2025-12-07,Moscow,Headphones,JBL Tune,4990,1,10,SBP,4491.0
9150,486,2025-07-04,Perm,Laptop,Lenovo IdeaPad,69990,1,5,SBP,66490.5
9151,446,2025-07-03,Perm,Smartphone,Xiaomi 14,54990,1,5,Card,52240.5
9152,16,2025-08-31,Moscow,Headphones,Sony WH-1000XM5,32990,2,10,Card,59382.0
9153,51,2025-05-21,Voronezh,Monitor,LG UltraWide,34990,1,10,Card,31491.0
9154,164,2025-10-28,Kazan,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9155,461,2025-05-25,Moscow,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
9156,430,2025-01-05,Moscow,Headphones,AirPods Pro,24990,1,10,Card,22491.0
9157,311,2025-08-11,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9158,347,2025-07-06,Ufa,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
9159,265,2025-10-31,Samara,Laptop,MacBook Air M3,139990,1,5,SBP,132990.5
9160,197,2025-05-29,Novosibirsk,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
9161,234,2025-02-21,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
9162,330,2025-05-11,Moscow,Smartphone,iPhone 15,89990,1,10,Card,80991.0
9163,461,2025-07-04,Moscow,Laptop,Lenovo IdeaPad,69990,1,5,Card,66490.5
9164,433,2025-11-05,Ufa,Headphones,AirPods Pro,24990,1,10,SBP,22491.0
9165,361,2025-01-31,Saint Petersburg,Monitor,LG UltraWide,34990,1,0,Card,34990.0
9166,51,2025-11-20,Voronezh,Tablet,iPad Air,69990,1,20,Card,55992.0
9167,236,2025-08-14,Novosibirsk,Monitor,LG UltraWide,34990,1,0,Card,34990.0
9168,88,2025-03-11,Ufa,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9169,371,2025-06-01,Moscow,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9170,324,2025-01-30,Moscow,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9171,233,2025-11-29,Kazan,Smartwatch,Apple Watch,49990,1,20,Card,39992.0
9172,103,2025-11-21,Saint Petersburg,Monitor,LG UltraWide,34990,1,20,Cash,27992.0
9173,182,2025-03-21,Moscow,Headphones,Sony WH-1000XM5,32990,1,0,SBP,32990.0
9174,284,2025-05-05,Moscow,Headphones,AirPods Pro,24990,1,10,Card,22491.0
9175,405,2025-05-16,Saint Petersburg,Monitor,LG UltraWide,34990,1,10,SBP,31491.0
9176,210,2025-06-22,Moscow,Smartwatch,Galaxy Watch,32990,1,5,SBP,31340.5
9177,471,2025-07-01,Moscow,Smartwatch,Apple Watch,49990,2,0,Card,99980.0
9178,179,2025-04-09,Perm,Tablet,iPad Air,69990,1,0,Card,69990.0
9179,442,2025-05-28,Voronezh,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
9180,335,2025-02-24,Moscow,Headphones,JBL Tune,4990,1,0,Cash,4990.0
9181,129,2025-12-16,Moscow,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9182,346,2025-11-04,Ufa,Laptop,MacBook Air M3,139990,1,25,SBP,104992.5
9183,488,2025-03-08,Moscow,Headphones,Sony WH-1000XM5,32990,2,0,Card,65980.0
9184,192,2025-05-19,Samara,Tablet,iPad Air,69990,1,0,SBP,69990.0
9185,355,2025-05-22,Moscow,Smartphone,iPhone 15,89990,1,5,Card,85490.5
9186,65,2025-07-19,Moscow,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
9187,202,2025-03-25,Moscow,Headphones,JBL Tune,4990,2,0,Card,9980.0
9188,491,2025-03-04,Saint Petersburg,Smartphone,iPhone 15,89990,1,5,Card,85490.5
9189,430,2025-03-11,Moscow,Tablet,iPad Air,69990,1,0,Card,69990.0
9190,458,2025-11-05,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9191,77,2025-11-29,Yekaterinburg,Laptop,Lenovo IdeaPad,69990,1,20,Card,55992.0
9192,289,2025-03-28,Moscow,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
9193,89,2025-08-04,Samara,Headphones,Sony WH-1000XM5,32990,2,5,Card,62681.0
9194,449,2025-11-16,Saint Petersburg,Laptop,MacBook Air M3,139990,1,20,Card,111992.0
9195,232,2025-04-22,Kazan,Smartwatch,Galaxy Watch,32990,1,10,Card,29691.0
9196,296,2025-03-10,Kazan,Tablet,iPad Air,69990,1,10,Card,62991.0
9197,491,2025-04-21,Saint Petersburg,Monitor,LG UltraWide,34990,1,10,SBP,31491.0
9198,484,2025-10-24,Ufa,Smartphone,Xiaomi 14,54990,1,0,SBP,54990.0
9199,99,2025-06-26,Moscow,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
9200,281,2025-07-14,Samara,Smartphone,iPhone 15,89990,1,10,Card,80991.0
9201,300,2025-03-26,Moscow,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
9202,139,2025-11-18,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,20,Cash,36792.0
9203,207,2025-12-23,Moscow,Headphones,JBL Tune,4990,2,10,Cash,8982.0
9204,147,2025-06-25,Ufa,Laptop,MacBook Air M3,139990,1,10,Card,125991.0
9205,245,2025-07-02,Moscow,Headphones,Sony WH-1000XM5,32990,1,0,Cash,32990.0
9206,73,2025-07-02,Moscow,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
9207,180,2025-10-14,Moscow,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9208,205,2025-04-24,Ufa,Smartphone,iPhone 15,89990,1,5,Card,85490.5
9209,213,2025-11-15,Ufa,Laptop,MacBook Air M3,139990,1,15,Card,118991.5
9210,16,2025-04-27,Moscow,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
9211,456,2025-04-09,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
9212,116,2025-09-22,Samara,Laptop,ASUS VivoBook,64990,1,0,SBP,64990.0
9213,87,2025-03-23,Novosibirsk,Monitor,Samsung Odyssey,45990,1,10,SBP,41391.0
9214,474,2025-07-11,Samara,Monitor,LG UltraWide,34990,1,0,Card,34990.0
9215,246,2025-07-30,Perm,Headphones,JBL Tune,4990,1,0,SBP,4990.0
9216,30,2025-08-30,Moscow,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
9217,310,2025-12-02,Moscow,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
9218,421,2025-03-22,Yekaterinburg,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
9219,258,2025-05-23,Novosibirsk,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9220,257,2025-11-26,Perm,Tablet,iPad Air,69990,1,20,Card,55992.0
9221,223,2025-01-20,Moscow,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
9222,278,2025-06-17,Ufa,Tablet,Xiaomi Pad 6,34990,1,10,Cash,31491.0
9223,52,2025-02-28,Yekaterinburg,Headphones,Sony WH-1000XM5,32990,1,10,SBP,29691.0
9224,117,2025-01-16,Yekaterinburg,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9225,392,2025-10-10,Saint Petersburg,Headphones,JBL Tune,4990,1,10,Cash,4491.0
9226,417,2025-11-06,Moscow,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
9227,456,2025-01-07,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,5,Card,52240.5
9228,481,2025-04-24,Ufa,Smartwatch,Galaxy Watch,32990,1,0,Card,32990.0
9229,74,2025-11-17,Yekaterinburg,Headphones,JBL Tune,4990,2,25,SBP,7485.0
9230,390,2025-09-22,Yekaterinburg,Tablet,iPad Air,69990,1,10,Card,62991.0
9231,300,2025-12-16,Moscow,Headphones,JBL Tune,4990,1,0,Card,4990.0
9232,344,2025-10-22,Saint Petersburg,Tablet,Xiaomi Pad 6,34990,1,0,Card,34990.0
9233,306,2025-01-23,Voronezh,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
9234,57,2025-05-08,Moscow,Headphones,AirPods Pro,24990,2,5,SBP,47481.0
9235,268,2025-03-07,Novosibirsk,Headphones,Sony WH-1000XM5,32990,1,10,Cash,29691.0
9236,305,2025-02-23,Novosibirsk,Headphones,JBL Tune,4990,1,5,SBP,4740.5
9237,191,2025-03-10,Moscow,Smartphone,iPhone 15,89990,1,5,SBP,85490.5
9238,7,2025-04-26,Moscow,Monitor,Samsung Odyssey,45990,1,5,SBP,43690.5
9239,394,2025-06-15,Yekaterinburg,Smartwatch,Galaxy Watch,32990,1,5,Cash,31340.5
9240,378,2025-03-16,Moscow,Smartphone,Samsung Galaxy S24,74990,1,10,SBP,67491.0
9241,388,2025-05-14,Moscow,Monitor,Samsung Odyssey,45990,1,0,Cash,45990.0
9242,262,2025-11-06,Voronezh,Smartwatch,Apple Watch,49990,1,20,Card,39992.0
9243,345,2025-07-13,Saint Petersburg,Headphones,Sony WH-1000XM5,32990,1,0,Card,32990.0
9244,273,2025-12-14,Samara,Headphones,JBL Tune,4990,2,5,Card,9481.0
9245,410,2025-08-17,Moscow,Laptop,Lenovo IdeaPad,69990,1,0,Cash,69990.0
9246,61,2025-02-14,Saint Petersburg,Smartphone,iPhone 15,89990,1,10,Card,80991.0
9247,424,2025-08-12,Saint Petersburg,Headphones,Sony WH-1000XM5,32990,1,10,Card,29691.0
9248,199,2025-02-16,Samara,Headphones,JBL Tune,4990,2,0,SBP,9980.0
9249,126,2025-08-19,Saint Petersburg,Headphones,JBL Tune,4990,1,0,Card,4990.0
9250,106,2025-01-27,Moscow,Smartphone,Samsung Galaxy S24,74990,1,0,Card,74990.0
9251,48,2025-04-19,Kazan,Smartwatch,Galaxy Watch,32990,1,10,SBP,29691.0
9252,473,2025-07-02,Moscow,Monitor,Samsung Odyssey,45990,1,0,Cash,45990.0
9253,448,2025-05-13,Novosibirsk,Laptop,MacBook Air M3,139990,1,10,Card,125991.0
9254,142,2025-05-19,Moscow,Headphones,Sony WH-1000XM5,32990,1,5,Card,31340.5
9255,425,2025-11-18,Moscow,Monitor,LG UltraWide,34990,1,15,Card,29741.5
9256,316,2025-02-04,Novosibirsk,Tablet,Xiaomi Pad 6,34990,1,10,Card,31491.0
9257,216,2025-10-24,Moscow,Smartphone,Xiaomi 14,54990,1,10,SBP,49491.0
9258,139,2025-10-29,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,0,SBP,54990.0
9259,351,2025-04-23,Kazan,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
9260,372,2025-04-17,Moscow,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
9261,56,2025-07-06,Perm,Headphones,AirPods Pro,24990,2,0,Cash,49980.0
9262,275,2025-03-21,Kazan,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
9263,147,2025-06-24,Ufa,Headphones,Sony WH-1000XM5,32990,1,0,Card,32990.0
9264,145,2025-03-14,Moscow,Tablet,iPad Air,69990,1,5,Card,66490.5
9265,126,2025-07-18,Saint Petersburg,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9266,16,2025-01-01,Moscow,Smartwatch,Galaxy Watch,32990,1,10,SBP,29691.0
9267,320,2025-04-19,Moscow,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9268,340,2025-05-18,Moscow,Smartphone,Samsung Galaxy S24,74990,1,0,SBP,74990.0
9269,10,2025-07-27,Novosibirsk,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9270,154,2025-09-21,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
9271,245,2025-10-02,Moscow,Laptop,Lenovo IdeaPad,69990,1,10,SBP,62991.0
9272,470,2025-08-14,Voronezh,Smartwatch,Apple Watch,49990,1,10,SBP,44991.0
9273,391,2025-08-07,Voronezh,Smartphone,iPhone 15,89990,1,0,Card,89990.0
9274,264,2025-07-13,Kazan,Smartphone,Samsung Galaxy S24,74990,1,5,SBP,71240.5
9275,140,2025-05-07,Voronezh,Smartwatch,Apple Watch,49990,2,0,Cash,99980.0
9276,191,2025-05-23,Moscow,Tablet,iPad Air,69990,1,0,Card,69990.0
9277,99,2025-12-05,Moscow,Headphones,Sony WH-1000XM5,32990,1,5,Card,31340.5
9278,116,2025-10-14,Samara,Headphones,Sony WH-1000XM5,32990,1,10,Card,29691.0
9279,13,2025-12-26,Yekaterinburg,Headphones,Sony WH-1000XM5,32990,2,0,Cash,65980.0
9280,66,2025-07-03,Kazan,Smartwatch,Galaxy Watch,32990,2,10,SBP,59382.0
9281,322,2025-01-04,Novosibirsk,Tablet,iPad Air,69990,1,5,Card,66490.5
9282,375,2025-07-11,Moscow,Smartwatch,Apple Watch,49990,2,10,Card,89982.0
9283,368,2025-03-18,Perm,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
9284,23,2025-05-21,Moscow,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9285,250,2025-04-30,Samara,Monitor,Samsung Odyssey,45990,1,0,Card,45990.0
9286,266,2025-11-06,Novosibirsk,Headphones,JBL Tune,4990,2,15,Card,8483.0
9287,494,2025-12-29,Moscow,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9288,342,2025-03-24,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
9289,450,2025-10-23,Moscow,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
9290,158,2025-01-13,Yekaterinburg,Smartphone,iPhone 15,89990,1,10,Card,80991.0
9291,110,2025-03-04,Moscow,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9292,362,2025-01-04,Ufa,Laptop,Lenovo IdeaPad,69990,1,5,SBP,66490.5
9293,400,2025-05-13,Novosibirsk,Smartwatch,Galaxy Watch,32990,1,10,Card,29691.0
9294,332,2025-09-05,Novosibirsk,Smartphone,Samsung Galaxy S24,74990,1,5,SBP,71240.5
9295,1,2025-12-08,Saint Petersburg,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9296,187,2025-08-26,Yekaterinburg,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
9297,274,2025-06-01,Perm,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
9298,267,2025-04-29,Novosibirsk,Monitor,LG UltraWide,34990,1,0,Cash,34990.0
9299,459,2025-07-25,Moscow,Monitor,Samsung Odyssey,45990,1,5,Card,43690.5
9300,135,2025-12-01,Perm,Headphones,AirPods Pro,24990,2,10,SBP,44982.0
9301,69,2025-07-24,Moscow,Smartwatch,Galaxy Watch,32990,1,10,SBP,29691.0
9302,121,2025-07-17,Yekaterinburg,Headphones,AirPods Pro,24990,1,10,Cash,22491.0
9303,33,2025-01-24,Moscow,Headphones,JBL Tune,4990,1,0,Card,4990.0
9304,261,2025-12-10,Ufa,Tablet,iPad Air,69990,1,5,SBP,66490.5
9305,411,2025-03-13,Saint Petersburg,Monitor,LG UltraWide,34990,1,10,Card,31491.0
9306,58,2025-06-14,Moscow,Smartwatch,Galaxy Watch,32990,1,0,Card,32990.0
9307,304,2025-02-01,Ufa,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
9308,327,2025-10-31,Kazan,Headphones,JBL Tune,4990,2,0,Card,9980.0
9309,295,2025-06-03,Moscow,Tablet,iPad Air,69990,1,5,Card,66490.5
9310,394,2025-01-03,Yekaterinburg,Headphones,AirPods Pro,24990,1,5,SBP,23740.5
9311,8,2025-08-01,Samara,Smartwatch,Galaxy Watch,32990,1,10,SBP,29691.0
9312,1,2025-04-29,Saint Petersburg,Monitor,Samsung Odyssey,45990,1,10,SBP,41391.0
9313,369,2025-05-22,Moscow,Smartphone,iPhone 15,89990,1,0,Card,89990.0
9314,81,2025-09-03,Samara,Smartphone,Xiaomi 14,54990,1,5,Card,52240.5
9315,283,2025-08-10,Saint Petersburg,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9316,73,2025-02-14,Moscow,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9317,304,2025-02-15,Ufa,Headphones,JBL Tune,4990,1,0,Card,4990.0
9318,136,2025-01-11,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,0,Cash,32990.0
9319,421,2025-09-18,Yekaterinburg,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9320,214,2025-05-09,Moscow,Headphones,JBL Tune,4990,1,5,Card,4740.5
9321,390,2025-06-13,Yekaterinburg,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9322,155,2025-07-02,Voronezh,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9323,117,2025-02-08,Yekaterinburg,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9324,473,2025-08-23,Moscow,Smartwatch,Galaxy Watch,32990,1,5,Card,31340.5
9325,463,2025-09-25,Novosibirsk,Laptop,MacBook Air M3,139990,1,5,Card,132990.5
9326,404,2025-08-20,Yekaterinburg,Monitor,LG UltraWide,34990,1,0,SBP,34990.0
9327,204,2025-08-22,Samara,Tablet,iPad Air,69990,1,0,Card,69990.0
9328,214,2025-06-18,Moscow,Laptop,ASUS VivoBook,64990,1,10,Cash,58491.0
9329,307,2025-11-13,Kazan,Headphones,AirPods Pro,24990,1,15,SBP,21241.5
9330,299,2025-10-05,Ufa,Tablet,iPad Air,69990,1,5,Card,66490.5
9331,442,2025-10-03,Voronezh,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9332,382,2025-10-01,Novosibirsk,Smartwatch,Galaxy Watch,32990,1,5,Cash,31340.5
9333,430,2025-07-18,Moscow,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
9334,290,2025-10-26,Kazan,Smartphone,Samsung Galaxy S24,74990,1,10,Card,67491.0
9335,267,2025-08-06,Novosibirsk,Smartwatch,Galaxy Watch,32990,1,10,Card,29691.0
9336,290,2025-03-28,Kazan,Monitor,LG UltraWide,34990,1,0,Card,34990.0
9337,147,2025-12-17,Ufa,Smartwatch,Galaxy Watch,32990,1,0,Card,32990.0
9338,146,2025-07-05,Moscow,Smartwatch,Apple Watch,49990,1,10,Cash,44991.0
9339,131,2025-08-23,Saint Petersburg,Laptop,MacBook Air M3,139990,1,10,Card,125991.0
9340,265,2025-11-07,Samara,Smartwatch,Galaxy Watch,32990,1,10,SBP,29691.0
9341,328,2025-01-03,Ufa,Smartphone,Xiaomi 14,54990,1,10,SBP,49491.0
9342,13,2025-11-07,Yekaterinburg,Tablet,Xiaomi Pad 6,34990,1,10,SBP,31491.0
9343,240,2025-11-14,Moscow,Laptop,ASUS VivoBook,64990,1,15,SBP,55241.5
9344,47,2025-04-07,Saint Petersburg,Headphones,JBL Tune,4990,2,0,Card,9980.0
9345,298,2025-03-07,Moscow,Smartphone,Samsung Galaxy S24,74990,1,5,Card,71240.5
9346,409,2025-10-20,Perm,Smartphone,iPhone 15,89990,1,5,SBP,85490.5
9347,264,2025-07-15,Kazan,Smartphone,Xiaomi 14,54990,1,5,SBP,52240.5
9348,497,2025-05-19,Kazan,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9349,237,2025-07-20,Moscow,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
9350,378,2025-11-20,Moscow,Tablet,Xiaomi Pad 6,34990,1,15,SBP,29741.5
9351,159,2025-12-14,Moscow,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9352,144,2025-05-28,Saint Petersburg,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9353,182,2025-06-15,Moscow,Laptop,MacBook Air M3,139990,1,0,Cash,139990.0
9354,266,2025-01-08,Novosibirsk,Laptop,MacBook Air M3,139990,1,0,Card,139990.0
9355,299,2025-06-10,Ufa,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
9356,201,2025-05-21,Ufa,Smartwatch,Galaxy Watch,32990,1,0,Card,32990.0
9357,70,2025-05-25,Voronezh,Headphones,JBL Tune,4990,1,0,SBP,4990.0
9358,451,2025-06-27,Yekaterinburg,Smartphone,iPhone 15,89990,1,10,Card,80991.0
9359,374,2025-01-08,Novosibirsk,Tablet,Xiaomi Pad 6,34990,1,0,SBP,34990.0
9360,72,2025-05-07,Moscow,Smartphone,Xiaomi 14,54990,1,0,SBP,54990.0
9361,30,2025-11-24,Moscow,Smartwatch,Galaxy Watch,32990,2,10,Card,59382.0
9362,125,2025-05-19,Moscow,Smartphone,iPhone 15,89990,1,5,SBP,85490.5
9363,461,2025-04-14,Moscow,Smartphone,Samsung Galaxy S24,74990,1,0,SBP,74990.0
9364,452,2025-01-07,Kazan,Headphones,Sony WH-1000XM5,32990,2,0,SBP,65980.0
9365,227,2025-03-31,Voronezh,Laptop,MacBook Air M3,139990,1,5,Card,132990.5
9366,154,2025-05-04,Saint Petersburg,Smartwatch,Galaxy Watch,32990,1,10,Card,29691.0
9367,260,2025-11-26,Moscow,Laptop,MacBook Air M3,139990,1,25,Card,104992.5
9368,347,2025-06-25,Ufa,Laptop,Lenovo IdeaPad,69990,1,10,Card,62991.0
9369,458,2025-08-13,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9370,398,2025-04-26,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,5,Card,61740.5
9371,354,2025-02-24,Moscow,Laptop,Lenovo IdeaPad,69990,1,10,SBP,62991.0
9372,103,2025-04-03,Saint Petersburg,Smartwatch,Galaxy Watch,32990,2,10,Card,59382.0
9373,355,2025-06-23,Moscow,Smartwatch,Galaxy Watch,32990,1,0,SBP,32990.0
9374,20,2025-10-23,Moscow,Tablet,iPad Air,69990,1,0,Card,69990.0
9375,363,2025-04-02,Saint Petersburg,Headphones,Sony WH-1000XM5,32990,1,0,Cash,32990.0
9376,330,2025-06-27,Moscow,Smartphone,iPhone 15,89990,1,0,Card,89990.0
9377,45,2025-05-11,Moscow,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
9378,447,2025-08-12,Voronezh,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9379,203,2025-10-04,Moscow,Monitor,LG UltraWide,34990,1,5,Card,33240.5
9380,260,2025-05-28,Moscow,Tablet,Xiaomi Pad 6,34990,1,10,Card,31491.0
9381,97,2025-04-21,Kazan,Tablet,iPad Air,69990,1,0,SBP,69990.0
9382,400,2025-11-05,Novosibirsk,Smartwatch,Apple Watch,49990,1,15,Card,42491.5
9383,195,2025-02-27,Saint Petersburg,Tablet,iPad Air,69990,1,0,Card,69990.0
9384,466,2025-08-15,Saint Petersburg,Laptop,ASUS VivoBook,64990,1,0,Card,64990.0
9385,129,2025-07-05,Moscow,Laptop,ASUS VivoBook,64990,1,10,Card,58491.0
9386,414,2025-02-14,Kazan,Laptop,Lenovo IdeaPad,69990,1,0,Card,69990.0
9387,456,2025-02-15,Saint Petersburg,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9388,209,2025-12-28,Moscow,Headphones,AirPods Pro,24990,1,0,Card,24990.0
9389,297,2025-05-22,Yekaterinburg,Smartwatch,Apple Watch,49990,1,0,Card,49990.0
9390,308,2025-04-21,Saint Petersburg,Headphones,AirPods Pro,24990,1,5,Card,23740.5
9391,207,2025-03-24,Moscow,Tablet,iPad Air,69990,1,10,Card,62991.0
9392,254,2025-05-10,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,0,Card,54990.0
9393,409,2025-12-29,Perm,Smartphone,iPhone 15,89990,1,0,Card,89990.0
9394,416,2025-03-18,Saint Petersburg,Smartphone,Xiaomi 14,54990,1,10,Card,49491.0
9395,99,2025-09-14,Moscow,Laptop,MacBook Air M3,139990,1,5,Card,132990.5
9396,206,2025-09-18,Moscow,Smartphone,iPhone 15,89990,1,10,SBP,80991.0
9397,255,2025-06-13,Moscow,Monitor,Samsung Odyssey,45990,1,10,Card,41391.0
